triple;exact_accuracy;gold_triple_exact;partial_accuracyV2;gold_triple_partialV2
('Frank Manly Thorn', 'BORN_ON', '07/12/1836');True;[('Frank Manly Thorn', 'BORN_ON', '07/12/1836')];True;[('Frank Manly Thorn', 'BORN_ON', '07/12/1836')]
('Frank Manly Thorn', 'DIED_ON', '14/04/1907');False;;True;[('Frank Manly Thorn', 'DIED_ON', '17/04/1907')]
('Frank Manly Thorn', 'HAS_NATIONALITY', 'American');True;[('Frank Manly Thorn', 'HAS_NATIONALITY', 'American')];True;[('Frank Manly Thorn', 'description', 'American journalist'), ('Frank Manly Thorn', 'HAS_NATIONALITY', 'American')]
('Frank Manly Thorn', 'HAS_OCCUPATION', 'Frank Manly Thorn');False;;True;[('Frank Manly Thorn', 'label', 'Frank Manly Thorn'), ('Frank Manly Thorn', 'HAS_OCCUPATION', 'lawyer'), ('Frank Manly Thorn', 'occupation', 'lawyer'), ('Frank Manly Thorn', 'HAS_OCCUPATION', 'politician'), ('Frank Manly Thorn', 'occupation', 'politician'), ('Frank Manly Thorn', 'HAS_OCCUPATION', 'journalist'), ('Frank Manly Thorn', 'occupation', 'journalist'), ('Frank Manly Thorn', 'given name', 'Frank')]
('Una Himachal railway station', 'LOCATED_IN', 'Una City');False;;True;[('Una Himachal railway station', 'LOCATED_IN', 'India'), ('Una Himachal railway station', 'LOCATED_IN', 'Indian Standard Time')]
('Una Himachal railway station', 'CONNECTED_TO', 'Delhi');False;;False;
('Una Himachal railway station', 'CONNECTED_TO', 'Chandigarh');False;;False;
('Una Himachal railway station', 'NEAR', 'ISBT Una');False;;False;
('Giulio Regeni', 'BORN_IN', 'Fiumicello, Italy');False;;True;[('Giulio Regeni', 'BORN_IN', 'Trieste'), ('Giulio Regeni', 'country of citizenship', 'Italy')]
('Giulio Regeni', 'HAS_NATIONALITY', 'Fiumicello, Italy');False;;True;[('Giulio Regeni', 'HAS_NATIONALITY', 'Italian'), ('Giulio Regeni', 'country of citizenship', 'Italy')]
('Giulio Regeni', 'STUDIED_AT', 'University of Cambridge');False;;True;[('Giulio Regeni', 'EDUCATED_AT', 'University of Cambridge'), ('Giulio Regeni', 'educated at', 'University of Cambridge')]
('Giulio Regeni', 'MEMBER_OF', 'Oxford Analytica');False;;False;
('Giulio Regeni', 'DIED_IN', 'Egypt');False;;True;[('murder of Giulio Regeni', 'LOCATED_IN', 'Egypt'), ('murder of Giulio Regeni', 'country', 'Egypt'), ('murder of Giulio Regeni', 'description', 'Murder of an Italian graduate student in Egypt'), ('Giulio Regeni', 'description', 'Italian Cambridge University graduate student killed in Egypt'), ('Giulio Regeni', 'DIED_IN', 'Cairo')]
('Kellyn Taylor', 'BORN_ON', '1986-07-22');False;;True;[('Kellyn Taylor', 'BORN_ON', '22/07/1986')]
('Kellyn Taylor', 'HAS_NATIONALITY', 'American');True;[('Kellyn Taylor', 'HAS_NATIONALITY', 'American')];True;"[('Kellyn Taylor', 'HAS_NATIONALITY', 'American'), ('Kellyn Taylor', 'PARTICIPATED_IN', ""athletics at the 2015 Pan American Games – women's 5000 metres""), ('Kellyn Taylor', 'participant in', ""athletics at the 2015 Pan American Games – women's 5000 metres""), ('Kellyn Taylor', 'description', 'American long-distance runner')]"
('Kellyn Taylor', 'HAS_OCCUPATION', 'long distance runner');False;;True;[('Kellyn Taylor', 'HAS_OCCUPATION', 'long-distance runner'), ('Kellyn Taylor', 'occupation', 'long-distance runner'), ('Kellyn Taylor', 'HAS_OCCUPATION', 'athletics competitor'), ('Kellyn Taylor', 'occupation', 'athletics competitor')]
('Kellyn Taylor', 'PARTICIPATES_IN', '2015 Pan American Games');False;;True;"[('Kellyn Taylor', 'HAS_NATIONALITY', 'American'), ('Kellyn Taylor', 'PARTICIPATED_IN', ""athletics at the 2015 Pan American Games – women's 5000 metres""), ('Kellyn Taylor', 'participant in', ""athletics at the 2015 Pan American Games – women's 5000 metres"")]"
('Kellyn Taylor', 'RECEIVES', 'Pan American Games bronze medal');False;;True;[('Kellyn Taylor', 'HAS_NATIONALITY', 'American')]
('Eeva Park', 'BORN_IN', 'Tallinn');True;[('Eeva Park', 'BORN_IN', 'Tallinn')];True;[('Eeva Park', 'BORN_IN', 'Tallinn'), ('Eeva Park', 'place of birth', 'Tallinn')]
('Eeva Park', 'BORN_ON', '09/09/1950');True;[('Eeva Park', 'BORN_ON', '09/09/1950')];True;[('Eeva Park', 'BORN_ON', '09/09/1950')]
('Eeva Park', 'HAS_NATIONALITY', 'Estonian');True;[('Eeva Park', 'HAS_NATIONALITY', 'Estonian')];True;[('Eeva Park', 'description', 'Estonian writer'), ('Eeva Park', 'HAS_NATIONALITY', 'Estonian'), ('Eeva Park', 'country of citizenship', 'Estonia')]
('Nathan Athaydes Campos Ferreira', 'BORN_IN', 'Porto Alegre');True;[('Nathan Athaydes Campos Ferreira', 'BORN_IN', 'Porto Alegre'), ('Nathan Athaydes Campos Ferreira', 'BORN_IN', 'Porto Alegre')];True;[('Nathan Athaydes Campos Ferreira', 'BORN_IN', 'Porto Alegre'), ('Nathan Athaydes Campos Ferreira', 'place of birth', 'Porto Alegre'), ('Nathan Athaydes Campos Ferreira', 'BORN_IN', 'Porto Alegre'), ('Nathan Athaydes Campos Ferreira', 'place of birth', 'Porto Alegre')]
('Nathan Athaydes Campos Ferreira', 'BORN_ON', '18/01/1994');True;[('Nathan Athaydes Campos Ferreira', 'BORN_ON', '18/01/1994'), ('Nathan Athaydes Campos Ferreira', 'BORN_ON', '18/01/1994')];True;[('Nathan Athaydes Campos Ferreira', 'BORN_ON', '18/01/1994'), ('Nathan Athaydes Campos Ferreira', 'BORN_ON', '18/01/1994')]
('Nathan Athaydes Campos Ferreira', 'HAS_NATIONALITY', 'Brazilian');True;[('Nathan Athaydes Campos Ferreira', 'HAS_NATIONALITY', 'Brazilian'), ('Nathan Athaydes Campos Ferreira', 'HAS_NATIONALITY', 'Brazilian')];True;[('Nathan Athaydes Campos Ferreira', 'country for sport', 'Brazil'), ('Nathan Athaydes Campos Ferreira', 'HAS_NATIONALITY', 'Brazilian'), ('Nathan Athaydes Campos Ferreira', 'country of citizenship', 'Brazil'), ('Nathan Athaydes Campos Ferreira', 'description', 'Brazilian association football player'), ('Nathan Athaydes Campos Ferreira', 'HAS_NATIONALITY', 'Brazilian'), ('Nathan Athaydes Campos Ferreira', 'country of citizenship', 'Brazil'), ('Nathan Athaydes Campos Ferreira', 'country for sport', 'Brazil'), ('Nathan Athaydes Campos Ferreira', 'description', 'Brazilian association football player')]
('Cat Herders', 'PART_OF_EVENT', 'Super Bowl XXXIV');False;;False;
('Cat Herders', 'FAVORED_BY', 'Bill Clinton');False;;False;
('Cat Herders', 'PRODUCED_BY', 'Fallon');False;;False;
('Cat Herders', 'ADVERTISED_BY', 'Electronic Data Systems');False;;False;
('Laurynas Beliauskas', 'BORN_IN', 'Klaipėda');True;[('Laurynas Beliauskas', 'BORN_IN', 'Klaipėda')];True;[('Laurynas Beliauskas', 'BORN_IN', 'Klaipėda'), ('Laurynas Beliauskas', 'place of birth', 'Klaipėda')]
('Laurynas Beliauskas', 'BORN_ON', '03/05/1997');False;;True;[('Laurynas Beliauskas', 'BORN_ON', '02/03/1997')]
('Laurynas Beliauskas', 'HAS_NATIONALITY', 'Lithuanian');True;[('Laurynas Beliauskas', 'HAS_NATIONALITY', 'Lithuanian')];True;[('Laurynas Beliauskas', 'HAS_NATIONALITY', 'Lithuanian'), ('Laurynas Beliauskas', 'country of citizenship', 'Lithuania'), ('Laurynas Beliauskas', 'description', 'Lithuanian basketball player (1997-)')]
('Laurynas Beliauskas', 'PLAYS_FOR', 'Stal Ostrów Wielkopolski');False;;True;[('Laurynas Beliauskas', 'PLAYS_FOR', 'BC Neptūnas')]
('Stal Ostrów Wielkopolski', 'PARTICIPATES_IN', 'Polish Basketball League (PLK)');False;;False;
('German submarine U-3044', 'COMMANDED_BY', 'Kapitänleutnant Bernhard Jaek');False;;False;
('German submarine U-3044', 'LAID_DOWN_AT', 'AG Weser, Bremen');False;;True;[('U-3044', 'BUILT_BY', 'AG Weser'), ('U-3044', 'manufacturer', 'AG Weser')]
('Commissioning of U-3044', 'OCCURRED_ON', 'AG Weser, Bremen');False;;True;[('U-3044', 'BUILT_BY', 'AG Weser'), ('U-3044', 'manufacturer', 'AG Weser')]
('Launching of U-3044', 'OCCURRED_ON', 'AG Weser, Bremen');False;;True;[('U-3044', 'BUILT_BY', 'AG Weser'), ('U-3044', 'manufacturer', 'AG Weser')]
('German submarine U-3044', 'PARTICIPATED_IN', 'Maritime incident');False;;False;
('Gonionota rhacina', 'DESCRIBED_BY', 'Lord Walsingham');False;;False;
('Gonionota rhacina', 'LOCATED_IN', 'Guatemala');False;;False;
('Highlands Farm Pit', 'LOCATED_IN', 'Henley-on-Thames');False;;True;[('Highlands Farm Pit', 'LOCATED_IN', 'United Kingdom')]
('Henley-on-Thames', 'LOCATED_IN', 'Oxfordshire');False;;False;
('Zachary Mooradian Furness', 'STUDIED_AT', 'Pennsylvania State University');False;;False;
('Zachary Mooradian Furness', 'STUDIED_AT', 'University of Pittsburgh');False;;False;
('Zachary Mooradian Furness', 'AUTHORED', 'One Less Car');False;;False;
('Zachary Mooradian Furness', 'AUTHORED', 'The NFL: Critical and Cultural Perspectives');False;;False;
('Zachary Mooradian Furness', 'AUTHORED', 'Punkademics');False;;False;
('William H. Huntington', 'BORN_IN', 'Durand, Wisconsin');False;;False;
('William H. Huntington', 'DIED_IN', 'Durand, Wisconsin');False;;False;
('William H. Huntington', 'HAS_OCCUPATION', 'William H. Huntington');False;;True;[('William H. Huntington', 'HAS_OCCUPATION', 'politician'), ('William H. Huntington', 'occupation', 'politician'), ('William H. Huntington', 'HAS_OCCUPATION', 'justice of the peace'), ('William H. Huntington', 'occupation', 'justice of the peace'), ('William H. Huntington', 'HAS_OCCUPATION', 'editor'), ('William H. Huntington', 'occupation', 'editor'), ('William H. Huntington', 'HAS_OCCUPATION', 'journalist'), ('William H. Huntington', 'occupation', 'journalist'), ('William H. Huntington', 'HAS_SURNAME', 'Huntington'), ('William H. Huntington', 'family name', 'Huntington'), ('William H. Huntington', 'given name', 'William'), ('William H. Huntington', 'label', 'William H. Huntington')]
('William H. Huntington', 'HAS_NATIONALITY', 'William H. Huntington');False;;True;[('William H. Huntington', 'HAS_NATIONALITY', 'American'), ('William H. Huntington', 'HAS_SURNAME', 'Huntington'), ('William H. Huntington', 'family name', 'Huntington'), ('William H. Huntington', 'given name', 'William'), ('William H. Huntington', 'label', 'William H. Huntington')]
('William H. Huntington', 'BORN_ON', '1916');False;;True;[('William H. Huntington', 'BORN_ON', '1848'), ('William H. Huntington', 'DIED_ON', '1916'), ('William H. Huntington', 'date of death', '1916')]
('Daphne glomerata', 'LOCATED_IN', 'Turkey');False;;False;
('Daphne glomerata', 'LOCATED_IN', 'Caucasus');False;;False;
('Ethan Happ', 'HAS_NATIONALITY', 'Spanish Liga ACB');False;;True;[('Ethan Happ', 'HAS_NATIONALITY', 'American')]
('Ethan Happ', 'PLAYS_FOR', 'Gran Canaria');False;;True;"[('Ethan Happ', 'PLAYS_FOR', ""Wisconsin Badgers men's basketball"")]"
('Gran Canaria', 'LOCATED_IN', 'Spanish Liga ACB');False;;False;
"('Ethan Happ', 'PARTICIPATES_IN', ""Wisconsin Badgers men's basketball"")";False;;True;"[('Ethan Happ', 'PLAYS_FOR', ""Wisconsin Badgers men's basketball""), ('Ethan Happ', 'member of sports team', ""Wisconsin Badgers men's basketball""), ('Ethan Happ', 'sport', 'basketball')]"
"(""Wisconsin Badgers men's basketball"", 'OCCURS_IN', 'University of Wisconsin')";False;;True;[('Wisconsin', 'Commons category', 'Wisconsin')]
('Amanda Matthews', 'BORN_IN', 'Louisville, Kentucky, United States');True;[('Amanda Matthews', 'BORN_IN', 'Louisville')];True;[('Amanda Matthews', 'BORN_IN', 'Louisville'), ('Amanda Matthews', 'place of birth', 'Louisville'), ('Amanda Matthews', 'country of citizenship', 'United States')]
('Amanda Matthews', 'LIVES_IN', 'Lexington, Kentucky');False;;False;
('Amanda Matthews', 'HAS_NATIONALITY', 'American');True;[('Amanda Matthews', 'HAS_NATIONALITY', 'American')];True;[('Amanda Matthews', 'HAS_NATIONALITY', 'American'), ('Amanda Matthews', 'description', 'American sculptor and painter')]
('Amanda Matthews', 'HAS_OCCUPATION', 'sculptor, painter');True;[('Amanda Matthews', 'HAS_OCCUPATION', 'sculptor'), ('Amanda Matthews', 'occupation', 'sculptor')];True;[('Amanda Matthews', 'HAS_OCCUPATION', 'sculptor'), ('Amanda Matthews', 'occupation', 'sculptor')]
('Carlos Alberto Gomes Montero', 'BORN_IN', 'Rio de Janeiro');False;;False;
('Carlos Alberto Gomes Montero', 'BORN_ON', '25/06/1954');False;;False;
('Carlos Alberto Gomes Montero', 'HAS_NATIONALITY', 'Brazilian');False;;False;
('Milton Barracks', 'LOCATED_IN', 'Gravesend');False;;True;[('Milton Barracks', 'LOCATED_IN', 'United Kingdom')]
('Gravesend', 'LOCATED_IN', 'England');False;;True;[('Gravesend', 'LOCATED_IN', 'United Kingdom'), ('Gravesend', 'LOCATED_IN', 'Gravesham'), ('Gravesend', 'LOCATED_IN', 'Gravesham'), ('Gravesend', 'LOCATED_IN', 'River Thames'), ('Gravesend', 'LOCATED_IN', 'UTC±00:00')]
('Alexander Maurice Ramsay', 'BORN_IN', 'Adelaide');False;;False;
('Alexander Maurice Ramsay', 'BORN_ON', '1914');True;[('Alexander Maurice Ramsay', 'BORN_ON', '27/10/1914')];True;[('Alexander Maurice Ramsay', 'BORN_ON', '27/10/1914'), ('Alexander Maurice Ramsay', 'date of birth', '27 October 1914'), ('Alexander Maurice Ramsay', 'description', '(1914-1978) public servant')]
('Alexander Maurice Ramsay', 'HAS_NATIONALITY', 'Australian');False;;False;
('Alexander Maurice Ramsay', 'HAS_OCCUPATION', 'occupation: General Manager of the South Australian Housing Trust');False;;True;[('Alexander Maurice Ramsay', 'HAS_OCCUPATION', 'social scientist'), ('Alexander Maurice Ramsay', 'occupation', 'social scientist')]
('Alexander Maurice Ramsay', 'DIED_ON', '1978');True;[('Alexander Maurice Ramsay', 'DIED_ON', '1978')];True;[('Alexander Maurice Ramsay', 'DIED_ON', '1978'), ('Alexander Maurice Ramsay', 'date of death', '1978'), ('Alexander Maurice Ramsay', 'inception', '1978'), ('Alexander Maurice Ramsay', 'description', '(1914-1978) public servant')]
"(""Muldoon's"", 'LOCATED_IN', 'Mounds View')";True;"[(""Muldoon's Off 10"", 'LOCATED_IN', 'Mounds View'), (""Muldoon's Off 10"", 'LOCATED_IN', 'Mounds View')]";True;"[(""Muldoon's Off 10"", 'description', 'music venue and nightclub in Mounds View, Minnesota'), (""Muldoon's Off 10"", 'LOCATED_IN', 'Mounds View'), (""Muldoon's Off 10"", 'LOCATED_IN', 'Mounds View'), (""Muldoon's Off 10"", 'located in the administrative territorial entity', 'Mounds View'), (""Muldoon's Off 10"", 'LOCATED_IN', 'United States')]"
"(""Muldoon's"", 'HOSTS', ""Music events at Muldoon's"")";False;;False;
"('UFO', 'PARTICIPATES_IN', ""Music events at Muldoon's"")";False;;False;
"('Uriah Heep', 'PARTICIPATES_IN', ""Music events at Muldoon's"")";False;;False;
"('Victory', 'PARTICIPATES_IN', ""Music events at Muldoon's"")";False;;False;
"('Blue Öyster Cult', 'PARTICIPATES_IN', ""Music events at Muldoon's"")";False;;False;
('Ishikawa Prefecture', 'LOCATED_IN', 'Ishikawa Prefecture');False;;False;
('Ishikawa Prefecture', 'PART_OF', 'Districts of the House of Councillors (Japan)');False;;False;
('Kaasik', 'HAS_NATIONALITY', 'Kaasik');False;;True;"[('Kaasik', 'Commons category', 'Kaasik (surname)'), ('Kaasik', 'native label', 'Kaasik '), ('Kaasik', 'label', 'Kaasik'), ('Hannes Kaasik', 'label', 'Hannes Kaasik'), ('Hannes Kaasik', 'HAS_NATIONALITY', 'Estonian'), ('Hannes Kaasik', 'HAS_SURNAME', 'Kaasik'), ('Hannes Kaasik', 'family name', 'Kaasik'), ('Hannes Kaasik', 'name in native language', 'Hannes Kaasik '), ('Tõnis Kaasik', 'label', 'Tõnis Kaasik'), ('Tõnis Kaasik', 'HAS_PARENT', 'Osvald Kaasik'), ('Tõnis Kaasik', 'father', 'Osvald Kaasik'), ('Tõnis Kaasik', 'HAS_PARENT', 'Maria Kaasik'), ('Tõnis Kaasik', 'mother', 'Maria Kaasik'), ('Tõnis Kaasik', 'HAS_NATIONALITY', 'Estonian'), ('Tõnis Kaasik', 'HAS_SURNAME', 'Kaasik'), ('Tõnis Kaasik', 'family name', 'Kaasik'), ('Tõnis Kaasik', 'Commons category', 'T&#245;nis Kaasik')]"
('Hannes Kaasik', 'HAS_NATIONALITY', 'Kaasik');False;;True;[('Kaasik', 'Commons category', 'Kaasik (surname)'), ('Kaasik', 'native label', 'Kaasik '), ('Kaasik', 'label', 'Kaasik'), ('Hannes Kaasik', 'label', 'Hannes Kaasik'), ('Hannes Kaasik', 'HAS_NATIONALITY', 'Estonian'), ('Hannes Kaasik', 'HAS_SURNAME', 'Kaasik'), ('Hannes Kaasik', 'family name', 'Kaasik'), ('Hannes Kaasik', 'name in native language', 'Hannes Kaasik ')]
('Tõnis Kaasik', 'HAS_NATIONALITY', 'Kaasik');False;;True;"[('Kaasik', 'Commons category', 'Kaasik (surname)'), ('Kaasik', 'native label', 'Kaasik '), ('Kaasik', 'label', 'Kaasik'), ('Tõnis Kaasik', 'label', 'Tõnis Kaasik'), ('Tõnis Kaasik', 'HAS_PARENT', 'Osvald Kaasik'), ('Tõnis Kaasik', 'father', 'Osvald Kaasik'), ('Tõnis Kaasik', 'HAS_PARENT', 'Maria Kaasik'), ('Tõnis Kaasik', 'mother', 'Maria Kaasik'), ('Tõnis Kaasik', 'HAS_NATIONALITY', 'Estonian'), ('Tõnis Kaasik', 'HAS_SURNAME', 'Kaasik'), ('Tõnis Kaasik', 'family name', 'Kaasik'), ('Tõnis Kaasik', 'Commons category', 'T&#245;nis Kaasik')]"
('Gert Kaasik', 'HAS_NATIONALITY', 'Kaasik');False;;True;[('Kaasik', 'Commons category', 'Kaasik (surname)'), ('Kaasik', 'native label', 'Kaasik '), ('Kaasik', 'label', 'Kaasik')]
('Kaasik', 'ASSOCIATED_WITH', 'Kaasik');False;;True;"[('Kaasik', 'Commons category', 'Kaasik (surname)'), ('Kaasik', 'native label', 'Kaasik '), ('Kaasik', 'label', 'Kaasik'), ('Hannes Kaasik', 'label', 'Hannes Kaasik'), ('Hannes Kaasik', 'HAS_SURNAME', 'Kaasik'), ('Hannes Kaasik', 'family name', 'Kaasik'), ('Hannes Kaasik', 'name in native language', 'Hannes Kaasik '), ('Tõnis Kaasik', 'label', 'Tõnis Kaasik'), ('Tõnis Kaasik', 'HAS_PARENT', 'Osvald Kaasik'), ('Tõnis Kaasik', 'father', 'Osvald Kaasik'), ('Tõnis Kaasik', 'HAS_PARENT', 'Maria Kaasik'), ('Tõnis Kaasik', 'mother', 'Maria Kaasik'), ('Tõnis Kaasik', 'HAS_SURNAME', 'Kaasik'), ('Tõnis Kaasik', 'family name', 'Kaasik'), ('Tõnis Kaasik', 'Commons category', 'T&#245;nis Kaasik')]"
('Kasemets', 'ASSOCIATED_WITH', 'Kasemets');False;;False;
('Josh Shaw', 'HAS_OCCUPATION', 'Josh Shaw');False;;True;[('Josh Shaw', 'HAS_OCCUPATION', 'American football player'), ('Josh Shaw', 'occupation', 'American football player'), ('Josh Shaw', 'HAS_SURNAME', 'Shaw'), ('Josh Shaw', 'family name', 'Shaw'), ('Josh Shaw', 'given name', 'Josh'), ('Josh Shaw', 'HAS_OCCUPATION', 'cricketer'), ('Josh Shaw', 'occupation', 'cricketer'), ('Josh Shaw', 'label', 'Josh Shaw'), ('Josh Shaw', 'HAS_OCCUPATION', 'association football player'), ('Josh Shaw', 'occupation', 'association football player'), ('Josh Shaw', 'HAS_OCCUPATION', 'American football player'), ('Josh Shaw', 'occupation', 'American football player'), ('Josh Shaw', 'HAS_SURNAME', 'Shaw'), ('Josh Shaw', 'family name', 'Shaw'), ('Josh Shaw', 'given name', 'Josh'), ('Josh Shaw', 'HAS_OCCUPATION', 'cricketer'), ('Josh Shaw', 'occupation', 'cricketer'), ('Josh Shaw', 'label', 'Josh Shaw'), ('Josh Shaw', 'HAS_OCCUPATION', 'association football player'), ('Josh Shaw', 'occupation', 'association football player'), ('Josh Shaw', 'HAS_OCCUPATION', 'American football player'), ('Josh Shaw', 'occupation', 'American football player'), ('Josh Shaw', 'HAS_SURNAME', 'Shaw'), ('Josh Shaw', 'family name', 'Shaw'), ('Josh Shaw', 'given name', 'Josh'), ('Josh Shaw', 'HAS_OCCUPATION', 'cricketer'), ('Josh Shaw', 'occupation', 'cricketer'), ('Josh Shaw', 'label', 'Josh Shaw'), ('Josh Shaw', 'HAS_OCCUPATION', 'association football player'), ('Josh Shaw', 'occupation', 'association football player'), ('Josh Shaw', 'HAS_OCCUPATION', 'American football player'), ('Josh Shaw', 'occupation', 'American football player'), ('Josh Shaw', 'HAS_SURNAME', 'Shaw'), ('Josh Shaw', 'family name', 'Shaw'), ('Josh Shaw', 'given name', 'Josh'), ('Josh Shaw', 'HAS_OCCUPATION', 'cricketer'), ('Josh Shaw', 'occupation', 'cricketer'), ('Josh Shaw', 'label', 'Josh Shaw'), ('Josh Shaw', 'HAS_OCCUPATION', 'association football player'), ('Josh Shaw', 'occupation', 'association football player')]
('Josh Shaw', 'HAS_OCCUPATION', 'Josh Shaw');False;;True;[('Josh Shaw', 'HAS_OCCUPATION', 'American football player'), ('Josh Shaw', 'occupation', 'American football player'), ('Josh Shaw', 'HAS_SURNAME', 'Shaw'), ('Josh Shaw', 'family name', 'Shaw'), ('Josh Shaw', 'given name', 'Josh'), ('Josh Shaw', 'HAS_OCCUPATION', 'cricketer'), ('Josh Shaw', 'occupation', 'cricketer'), ('Josh Shaw', 'label', 'Josh Shaw'), ('Josh Shaw', 'HAS_OCCUPATION', 'association football player'), ('Josh Shaw', 'occupation', 'association football player'), ('Josh Shaw', 'HAS_OCCUPATION', 'American football player'), ('Josh Shaw', 'occupation', 'American football player'), ('Josh Shaw', 'HAS_SURNAME', 'Shaw'), ('Josh Shaw', 'family name', 'Shaw'), ('Josh Shaw', 'given name', 'Josh'), ('Josh Shaw', 'HAS_OCCUPATION', 'cricketer'), ('Josh Shaw', 'occupation', 'cricketer'), ('Josh Shaw', 'label', 'Josh Shaw'), ('Josh Shaw', 'HAS_OCCUPATION', 'association football player'), ('Josh Shaw', 'occupation', 'association football player'), ('Josh Shaw', 'HAS_OCCUPATION', 'American football player'), ('Josh Shaw', 'occupation', 'American football player'), ('Josh Shaw', 'HAS_SURNAME', 'Shaw'), ('Josh Shaw', 'family name', 'Shaw'), ('Josh Shaw', 'given name', 'Josh'), ('Josh Shaw', 'HAS_OCCUPATION', 'cricketer'), ('Josh Shaw', 'occupation', 'cricketer'), ('Josh Shaw', 'label', 'Josh Shaw'), ('Josh Shaw', 'HAS_OCCUPATION', 'association football player'), ('Josh Shaw', 'occupation', 'association football player'), ('Josh Shaw', 'HAS_OCCUPATION', 'American football player'), ('Josh Shaw', 'occupation', 'American football player'), ('Josh Shaw', 'HAS_SURNAME', 'Shaw'), ('Josh Shaw', 'family name', 'Shaw'), ('Josh Shaw', 'given name', 'Josh'), ('Josh Shaw', 'HAS_OCCUPATION', 'cricketer'), ('Josh Shaw', 'occupation', 'cricketer'), ('Josh Shaw', 'label', 'Josh Shaw'), ('Josh Shaw', 'HAS_OCCUPATION', 'association football player'), ('Josh Shaw', 'occupation', 'association football player')]
